2001-02 BAP Signature Series Autographs Gold #180 David Aebischer,David Aebischer,Colorado Avalanche,0,0,1,0,18.625
2001-02 BAP Signature Series Autographs Gold #204 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,0,1,0,6.6
2001-02 BAP Signature Series Autographs Gold #210 Brad Larsen,Brad Larsen,Colorado Avalanche,0,0,1,0,8
2001-02 BAP Signature Series Autographs Gold #231 Rick Berry,Rick Berry,Colorado Avalanche,0,0,1,0,7.4
2001-02 BAP Signature Series Autographs Gold #LMH Milan Hejduk SP,Milan Hejduk,Colorado Avalanche,0,0,1,0,27.6
2001-02 BAP Signature Series Department of Defense #DD1 Rob Blake,Rob Blake,Colorado Avalanche,0,1,0,1,25
2001-02 BAP Signature Series Jerseys #GJ18 Chris Drury,Chris Drury,Colorado Avalanche,0,1,0,0,18.625
2001-02 BAP Signature Series Jerseys #GJ83 Adam Foote,Adam Foote,Colorado Avalanche,0,1,0,0,4.9
2001-02 BAP Update Heritage #H29 Rob Blake,Rob Blake,Colorado Avalanche,0,1,0,1,17.5
2001-02 Bowman YoungStars #147 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,0,0.875
2001-02 Bowman YoungStars Gold #25 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,3
2001-02 Bowman YoungStars Gold #34 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,2.5
2001-02 Bowman YoungStars Gold #69 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,2.9
2001-02 Bowman YoungStars Gold #113 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,0,0,1,3.6
2001-02 Bowman YoungStars Gold #137 Radim Vrbata,Radim Vrbata,Colorado Avalanche,0,0,0,1,1.5
2001-02 Bowman YoungStars Gold #147 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,0,0,1,6
2001-02 Crown Royale #151 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,4.5
2001-02 Crown Royale Blue #36 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,4.5
2001-02 Crown Royale Blue #38 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,4.5
2001-02 Crown Royale Premiere Date #36 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,8.75
2001-02 Crown Royale Premiere Date #38 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,7
2001-02 Crown Royale Premiere Date #41 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,0,0,1,9
2001-02 Crown Royale Red #35 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,8.4
2001-02 Crown Royale Red #36 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,7
2001-02 Crown Royale Red #38 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,7
2001-02 Pacific #445 Steven  Reinprecht AU/500,Steven Reinprecht,Colorado Avalanche,0,0,1,1,14.88
2001-02 Pacific Adrenaline #206 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,2.235
2001-02 Pacific Adrenaline Blade Runners #3 Joe Sakic,Joe Sakic,Colorado Avalanche,0,0,0,1,36
2001-02 Pacific Adrenaline Blue #45 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,9
2001-02 Pacific Adrenaline Blue #46 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,7.2
2001-02 Pacific Adrenaline Blue #48 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,5.6
2001-02 Pacific Adrenaline Blue #51 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,0,0,1,5.6
2001-02 Pacific Adrenaline Blue #206 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,0,0,1,5.7
2001-02 Pacific Adrenaline Jerseys #10 Joe Sakic,Joe Sakic,Colorado Avalanche,0,1,0,0,9.9
2001-02 Pacific Adrenaline Premiere Date #45 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,9
2001-02 Pacific Adrenaline Premiere Date #46 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,7.2
2001-02 Pacific Adrenaline Premiere Date #48 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,4
2001-02 Pacific Adrenaline Premiere Date #51 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,0,0,1,7.2
2001-02 Pacific Adrenaline Premiere Date #206 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,0,0,1,4.2
2001-02 Pacific Adrenaline Red #45 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,8.4
2001-02 Pacific Adrenaline Red #46 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,7
2001-02 Pacific Adrenaline Red #48 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,7
2001-02 Pacific Adrenaline Red #51 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,0,0,1,9
2001-02 Pacific Adrenaline Red #206 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,0,0,1,5.6
2001-02 Pacific Extreme LTD #96 Rick Berry,Rick Berry,Colorado Avalanche,0,0,0,1,5.6
2001-02 Pacific Extreme LTD #97 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,6
2001-02 Pacific Extreme LTD #99 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,7
2001-02 Pacific Extreme LTD #102 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,7
2001-02 Pacific Extreme LTD #105 Steven Reinprecht,Steven Reinprecht,Colorado Avalanche,0,0,0,1,7.2
2001-02 Pacific Heads Up #105 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,2.235
2001-02 Pacific Heads Up All-Star Net #2 Martin Brodeur/Rob Blake,"Martin Brodeur, Rob Blake", Multiple Teams            ,0,1,0,1,42
2001-02 Pacific Heads Up Blue #24 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,10.8
2001-02 Pacific Heads Up Premiere Date #21 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,7
2001-02 Pacific Heads Up Premiere Date #22 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,6.2
2001-02 Pacific Heads Up Premiere Date #24 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,4.36
2001-02 Pacific Heads Up Quad Jerseys #8 Peter Forsberg/Joe Sakic/Aaron Miller/Dave Reid,"Peter Forsberg/Joe, Dave Reid", Multiple Teams            ,0,1,0,0,12.775
2001-02 Pacific Heads Up Quad Jerseys #9 Patrick Roy/Chris Dingman/Greg deVries/Jon Klemm,"Patrick Roy/Chris, Jon Klemm",Colorado Avalanche,0,1,0,0,12.5
2001-02 Pacific Heads Up Quad Jerseys #24 Jere Lehtinen/Mike Keane/Benoit Hogue/Blake Sloan,"Jere Lehtinen/Mike, Blake Sloan", Multiple Teams            ,0,1,0,0,10.5
2001-02 Pacific Heads Up Red #21 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,5.6
2001-02 Pacific Heads Up Red #22 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,5.4
2001-02 Pacific Heads Up Red #24 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,4.8
2001-02 Pacific Heads Up Rink Immortals #2 Patrick Roy,Patrick Roy,Colorado Avalanche,0,0,0,1,25
2001-02 Pacific Heads Up Rink Immortals #3 Joe Sakic,Joe Sakic,Colorado Avalanche,0,0,0,1,15
2001-02 Pacific Hobby LTD #95 David Aebischer,David Aebischer,Colorado Avalanche,0,0,0,1,3
2001-02 Pacific Hobby LTD #96 Rick Berry,Rick Berry,Colorado Avalanche,0,0,0,1,2.1
2001-02 Pacific Hobby LTD #97 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,4.5
2001-02 Pacific Hobby LTD #99 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,3.6
2001-02 Pacific Hobby LTD #102 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,2.8
2001-02 Pacific Jerseys #7 Alexei Zhamnov/1135,Alexei Zhamnov,Colorado Avalanche,0,1,0,1,3.75
2001-02 Pacific Premiere Date #96 Rick Berry,Rick Berry,Colorado Avalanche,0,0,0,1,4
2001-02 Pacific Premiere Date #97 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,8.4
2001-02 Pacific Premiere Date #99 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,5
2001-02 Pacific Premiere Date #100 Adam Foote,Adam Foote,Colorado Avalanche,0,0,0,1,9
2001-02 Pacific Premiere Date #102 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,5
2001-02 Pacific Premiere Date #105 Steven Reinprecht,Steven Reinprecht,Colorado Avalanche,0,0,0,1,5.6
2001-02 Pacific Premiere Date #108 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,0,0,1,5
2001-02 Pacific Retail LTD #96 Rick Berry,Rick Berry,Colorado Avalanche,0,0,0,1,2.5
2001-02 Pacific Retail LTD #97 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,5.6
2001-02 Pacific Retail LTD #99 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,3
2001-02 Pacific Retail LTD #102 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,4.2
2001-02 Pacific Retail LTD #105 Steven Reinprecht,Steven Reinprecht,Colorado Avalanche,0,0,0,1,2.5
2001-02 Parkhurst #311 Riku Hahl RC,Riku Hahl,Colorado Avalanche,1,0,0,0,0.875
2001-02 Parkhurst Gold #73 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,18.25
2001-02 Parkhurst Jerseys #PJ30 Chris Drury,Chris Drury,Colorado Avalanche,0,1,0,1,15
2001-02 Parkhurst Silver #38 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,2.13
2001-02 Parkhurst Silver #73 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,0.9
2001-02 Parkhurst Silver #91 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,2.25
2001-02 Parkhurst Sticks #PS15 Joe Sakic,Joe Sakic,Colorado Avalanche,0,1,0,1,36
2001-02 Private Stock #118 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,4.5
2001-02 Private Stock Game Gear #28 Chris Drury STK/200,Chris Drury,Colorado Avalanche,0,1,0,1,15
2001-02 Private Stock Game Gear Patches #30 Patrick Roy,Patrick Roy,Colorado Avalanche,0,1,0,0,49.5
2001-02 Private Stock Moments in Time #3 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,0,0,1,19.8
2001-02 Private Stock PS-2002 #95 Vaclav Nedorost SP,Vaclav Nedorost,Colorado Avalanche,0,0,0,1,21
2001-02 Private Stock Silver #118 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,0,0,1,4.2
2001-02 SP Authentic #93 Patrick Roy ATG,Patrick Roy,Colorado Avalanche,0,0,0,1,5.6
2001-02 SP Authentic #94 Joe Sakic ATG,Joe Sakic,Colorado Avalanche,0,0,0,1,3.57
2001-02 SP Authentic #116 Alex Tanguay FG,Alex Tanguay,Colorado Avalanche,0,0,0,1,1.75
2001-02 SP Authentic #122 Steven Reinprecht FG,Steven Reinprecht,Colorado Avalanche,0,0,0,1,1.4
2001-02 SP Authentic #141 Jaroslav Obsut RC,Jaroslav Obsut,Colorado Avalanche,1,0,0,1,3
2001-02 SP Authentic #176 Vaclav Nedorost AU RC,Vaclav Nedorost,Colorado Avalanche,1,0,1,1,8
2001-02 SP Authentic Jerseys #NNJS Joe Sakic/1178,Joe Sakic,Colorado Avalanche,0,1,0,1,15.625
2001-02 SP Authentic Limited #17 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,3.5
2001-02 SP Authentic Limited #19 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,4.65
2001-02 SP Authentic Limited #20 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,3.5
2001-02 SP Authentic Limited #116 Alex Tanguay FG,Alex Tanguay,Colorado Avalanche,0,0,0,1,3.5
2001-02 SP Authentic Limited #122 Steven Reinprecht FG,Steven Reinprecht,Colorado Avalanche,0,0,0,1,3.6
2001-02 SP Authentic Sign of the Times #MH Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,1,0,14
2001-02 SP Authentic Sign of the Times #RB Rob Blake,Rob Blake,Colorado Avalanche,0,0,1,0,5
2001-02 SP Game Used #70 Jaroslav Obsut RC,Jaroslav Obsut,Colorado Avalanche,1,0,0,1,3.375
2001-02 SP Game Used #71 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,3.375
2001-02 SPx Hidden Treasures #DTHB Milan Hejduk/Rob Blake,"Milan Hejduk, Rob Blake",Colorado Avalanche,0,1,0,0,20
2001-02 SPx Hidden Treasures #TTKBL Rostislav Klesla/Rob Blake/Nicklas Lidstrom,"Rostislav Klesla/Rob, Nicklas Lidstrom", Multiple Teams            ,0,1,0,0,25.5
2001-02 SPx Hidden Treasures #TTTHN Alex Tanguay/Dan Hinote/Ville Nieminen,"Alex Tanguay/Dan, Ville Nieminen",Colorado Avalanche,0,1,0,0,25.875
2001-02 Titanium Double-Sided Jerseys #11 Milan Hejduk/Chris Drury,"Milan Hejduk, Chris Drury",Colorado Avalanche,0,1,0,0,3.4
2001-02 Titanium Double-Sided Jerseys #12 Joe Sakic/Alex Tanguay,"Joe Sakic, Alex Tanguay",Colorado Avalanche,0,1,0,0,6.95
2001-02 Titanium Double-Sided Jerseys #14 Alex Tanguay/Vaclav Nedorost,"Alex Tanguay, Vaclav Nedorost",Colorado Avalanche,0,1,0,0,3.48
2001-02 Titanium Double-Sided Jerseys #19 Rob Blake/Aaron Miller,"Rob Blake, Aaron Miller", Multiple Teams            ,0,1,0,0,3.5
2001-02 Titanium Double-Sided Patches #12 Joe Sakic/Alex Tanguay/259,Joe Sakic/Alex,Colorado Avalanche,0,1,0,1,11.25
2001-02 Titanium Draft Day Edition #25 Rob Blake,Rob Blake,Colorado Avalanche,0,1,0,0,10
2001-02 Titanium Draft Day Edition #26 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,1,0,0,5.25
2001-02 Titanium Draft Day Edition #28 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,1,0,0,5
2001-02 Titanium Draft Day Edition #116 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,4.5
2001-02 Titanium Draft Day Edition #117 Radim Vrbata,Radim Vrbata,Colorado Avalanche,0,0,0,1,4.5
2001-02 Titanium Hobby Red #34 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,6.95
2001-02 Titanium Hobby Red #35 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,5.6
2001-02 Titanium Hobby Red #38 Radim Vrbata,Radim Vrbata,Colorado Avalanche,0,0,0,1,4.2
2001-02 Titanium Premiere Date #34 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,5
2001-02 Titanium Premiere Date #35 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,7
2001-02 Titanium Premiere Date #38 Radim Vrbata,Radim Vrbata,Colorado Avalanche,0,0,0,1,2.94
2001-02 Titanium Retail #153 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,2.4
2001-02 Titanium Retail Red #34 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,4.5
2001-02 Titanium Retail Red #35 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,2.8
2001-02 Topps Chrome #151 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,0,1.75
2001-02 Topps Game-Worn Jersey #JCD Chris Drury,Chris Drury,Colorado Avalanche,0,1,0,0,15
2001-02 Topps Heritage #145 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,0,2.16
2001-02 Topps Heritage Refractors #17 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,1.96
2001-02 Topps Heritage Refractors #66 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,3.4
2001-02 Topps Heritage Refractors #69 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,2.75
2001-02 Topps Heritage Refractors #96 Adam Foote,Adam Foote,Colorado Avalanche,0,0,0,1,3.6
2001-02 Topps Reserve #105 Vaclav Nedorost/1599 RC,"Vaclav Nedorost, RC",Colorado Avalanche,1,0,0,1,3
2001-02 UD Challenge for the Cup #102 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,0,2.775
2001-02 UD Challenge for the Cup Jerseys #FPPF Peter Forsberg,Peter Forsberg,Colorado Avalanche,0,1,0,0,13
2001-02 UD Challenge for the Cup Jerseys #FPRB Ray Bourque,Ray Bourque,Colorado Avalanche,0,1,0,0,18
2001-02 UD Challenge for the Cup Jerseys #TNJS Joe Sakic Dual,Joe Sakic,Colorado Avalanche,0,1,0,0,16.525
2001-02 UD Challenge for the Cup Jerseys #TNPR Patrick Roy Dual,Patrick Roy,Colorado Avalanche,0,1,0,0,25.5
2001-02 UD Mask Collection #140 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,2.68
2001-02 UD Mask Collection Gloves #GGCD Chris Drury,Chris Drury,Colorado Avalanche,0,1,0,0,18
2001-02 UD Mask Collection Goalie Jerseys #VCPR Patrick Roy VC,Patrick Roy,Colorado Avalanche,0,1,0,0,36
2001-02 UD Mask Collection Gold #24 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,0,0,1,7.2
2001-02 UD Mask Collection Jersey and Patch #JPDA David Aebischer,David Aebischer,Colorado Avalanche,0,1,0,1,24.75
2001-02 UD Playmakers #111 Riku Hahl RC,Riku Hahl,Colorado Avalanche,1,0,0,1,1.88
2001-02 UD Playmakers #112 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,1.88
2001-02 UD Playmakers Combo Jerseys #CJPR Patrick Roy,Patrick Roy,Colorado Avalanche,0,1,0,1,54
2001-02 UD Playmakers Jerseys #JPF Peter Forsberg,Peter Forsberg,Colorado Avalanche,0,1,0,0,8.85
2001-02 UD Playmakers Practice Jerseys #PJMH Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,1,0,0,7.5
2001-02 UD Playmakers Practice Jerseys Gold #PJMH Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,1,0,1,12.5
2001-02 UD Premier Collection #15 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,1.5
2001-02 UD Premier Collection #56 Steve Moore RC,Steve Moore,Colorado Avalanche,1,0,0,1,11.88
2001-02 UD Premier Collection Dual Jerseys Black #DDM Chris Drury/Mike Modano,"Chris Drury, Mike Modano", Multiple Teams            ,0,1,0,1,29.8
2001-02 UD Premier Collection Jerseys #BCD Chris Drury B,Chris Drury,Colorado Avalanche,0,1,0,1,7.5
2001-02 UD Premier Collection Jerseys #BMH Milan Hejduk B,Milan Hejduk,Colorado Avalanche,0,1,0,1,10.8
2001-02 UD Premier Collection Jerseys Black #BMH Milan Hejduk B,Milan Hejduk,Colorado Avalanche,0,1,0,1,12.75
2001-02 UD Premier Collection Signatures #BL Rob Blake S,Rob Blake,Colorado Avalanche,0,0,1,0,11.925
2001-02 UD Top Shelf #69 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,4.14
2001-02 UD Top Shelf #126 Riku Hahl RC,Riku Hahl,Colorado Avalanche,1,0,0,1,4.125
2001-02 UD Top Shelf Jerseys #PF Peter Forsberg SC,Peter Forsberg,Colorado Avalanche,0,1,0,0,18.75
2001-02 UD Top Shelf Jerseys #TJMH Milan Hejduk Upd,Milan Hejduk,Colorado Avalanche,0,1,0,0,6.5
2001-02 Upper Deck Exclusives #46 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,9
2001-02 Upper Deck Game Jerseys Series II #FJCD Chris Drury,Chris Drury,Colorado Avalanche,0,1,0,0,7.5
2001-02 Upper Deck Game Jerseys Series II #SSCD Chris Drury,Chris Drury,Colorado Avalanche,0,1,0,0,8.625
2001-02 Upper Deck Game Jerseys Series II #DJTD Alex Tanguay/Chris Drury,"Alex Tanguay, Chris Drury",Colorado Avalanche,0,1,0,0,19.75
2001-02 Upper Deck Honor Roll #68 Kelly Fairchild RC,Kelly Fairchild,Colorado Avalanche,1,0,0,1,1.8
2001-02 Upper Deck Honor Roll #69 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,2.565
2001-02 Upper Deck Ice #50 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,4
2001-02 Upper Deck MVP Morning Skate Jerseys #JMH Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,1,0,0,9
2001-02 Upper Deck Vintage #278 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,0,0.875
2001-02 Upper Deck Vintage #279 Jaroslav Obsut RC,Jaroslav Obsut,Colorado Avalanche,1,0,0,0,0.875
2001-02 Vanguard #107 Vaclav Nedorost RC,Vaclav Nedorost,Colorado Avalanche,1,0,0,1,1.565
2001-02 Vanguard Blue #23 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,6
2001-02 Vanguard Blue #24 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,6
2001-02 Vanguard Blue #25 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,7.2
2001-02 Vanguard Blue #28 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,0,0,1,5
2001-02 Vanguard Blue #107 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,0,0,1,4.8
2001-02 Vanguard Premiere Date #23 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,6
2001-02 Vanguard Premiere Date #24 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,7.2
2001-02 Vanguard Premiere Date #25 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,9
2001-02 Vanguard Premiere Date #28 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,0,0,1,6
2001-02 Vanguard Premiere Date #107 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,0,0,1,4
2001-02 Vanguard Red #107 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,0,0,1,7
2002-03 BAP First Edition Jerseys #87 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,1,0,0,5.88
2002-03 BAP First Edition Jerseys #144 Peter Forsberg,Peter Forsberg,Colorado Avalanche,0,1,0,0,36
2002-03 BAP First Edition Jerseys #147 Patrick Roy,Patrick Roy,Colorado Avalanche,0,1,0,0,50
2002-03 BAP Memorabilia #297 Jeff Paul RC,Jeff Paul,Colorado Avalanche,1,0,0,0,0.875
2002-03 BAP Memorabilia Future of the Game #FG17 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,1,0,0,14.7
2002-03 BAP Memorabilia Ruby #2 Steve Reinprecht,Steve Reinprecht,Colorado Avalanche,0,0,0,1,2.25
2002-03 BAP Memorabilia Ruby #77 Greg DeVries,Greg DeVries,Colorado Avalanche,0,0,0,1,2.25
2002-03 BAP Memorabilia Ruby #149 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,2.25
2002-03 BAP Memorabilia Ruby #208 Patrick Roy FP,Patrick Roy,Colorado Avalanche,0,0,0,1,10
2002-03 BAP Memorabilia Ruby #297 Jeff Paul,Jeff Paul,Colorado Avalanche,0,0,0,1,1.555
2002-03 BAP Memorabilia Sapphire #2 Steve Reinprecht,Steve Reinprecht,Colorado Avalanche,0,0,0,1,4.5
2002-03 BAP Memorabilia Sapphire #47 Chris Drury,Chris Drury,Colorado Avalanche,0,0,0,1,2.4
2002-03 BAP Memorabilia Sapphire #128 Peter Forsberg,Peter Forsberg,Colorado Avalanche,0,0,0,1,7.35
2002-03 BAP Memorabilia Sapphire #149 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,5.4
2002-03 BAP Memorabilia Sapphire #164 Patrick Roy,Patrick Roy,Colorado Avalanche,0,0,0,1,18
2002-03 BAP Memorabilia Sapphire #193 Radim Vrbata,Radim Vrbata,Colorado Avalanche,0,0,0,1,5.4
2002-03 BAP Memorabilia Sapphire #255 C.Drury/M.Fernandez,"CDrury, MFernandez",Colorado Avalanche,0,0,0,1,7.2
2002-03 BAP Memorabilia Sapphire #297 Jeff Paul,Jeff Paul,Colorado Avalanche,0,0,0,1,3.5
2002-03 BAP Memorabilia Toronto Fall Expo #2 Steve Reinprecht,Steve Reinprecht,Colorado Avalanche,0,0,0,1,2.95
2002-03 BAP Memorabilia Toronto Fall Expo #77 Greg DeVries,Greg DeVries,Colorado Avalanche,0,0,0,1,2.95
2002-03 BAP Memorabilia Toronto Fall Expo #255 C.Drury/M.Fernandez,"CDrury, MFernandez",Colorado Avalanche,0,0,0,1,2.95
2002-03 BAP Signature Series Autograph Buybacks 1999 #64 Scott Parker,Scott Parker,Colorado Avalanche,0,0,1,0,4
2002-03 BAP Signature Series Autograph Buybacks 2001 #103 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,0,1,0,13
2002-03 BAP Signature Series Autograph Buybacks 2001 #204 Vaclav Nedorost,Vaclav Nedorost,Colorado Avalanche,0,0,1,0,4.995
2002-03 BAP Signature Series Autograph Buybacks 2001 #210 Brad Larsen,Brad Larsen,Colorado Avalanche,0,0,1,0,9
2002-03 BAP Signature Series Autograph Buybacks 2001 #LJS Joe Sakic,Joe Sakic,Colorado Avalanche,0,0,1,0,65
2002-03 BAP Signature Series Autograph Buybacks 2001 #LRB Rob Blake,Rob Blake,Colorado Avalanche,0,0,1,0,15
2002-03 BAP Signature Series Autographs #41 Alex Tanguay,Alex Tanguay,Colorado Avalanche,0,0,1,0,9.5
2002-03 BAP Signature Series Autographs #47 Steven Reinprecht,Steven Reinprecht,Colorado Avalanche,0,0,1,0,2.25
2002-03 BAP Signature Series Autographs #60 Radim Vrbata,Radim Vrbata,Colorado Avalanche,0,0,1,0,3.725
2002-03 BAP Signature Series Autographs #124 Derek Morris SP,Derek Morris,Colorado Avalanche,0,0,1,0,15
2002-03 BAP Signature Series Autographs #152 Rob Blake SP,Rob Blake,Colorado Avalanche,0,0,1,0,20
2002-03 BAP Signature Series Autographs Gold #47 Steven Reinprecht,Steven Reinprecht,Colorado Avalanche,0,0,1,0,6
2002-03 BAP Signature Series Autographs Gold #60 Radim Vrbata,Radim Vrbata,Colorado Avalanche,0,0,1,0,10.8
2002-03 BAP Signature Series Franchise Players #FJ9 Joe Sakic,Joe Sakic,Colorado Avalanche,0,1,0,0,24
2002-03 BAP Signature Series Jerseys #SGJ4 Patrick Roy,Patrick Roy,Colorado Avalanche,0,1,0,0,25
2002-03 BAP Signature Series Triple Memorabilia #TM10 Joe Sakic,Joe Sakic,Colorado Avalanche,0,1,0,0,72
2002-03 Bowman YoungStars Gold #46 Milan Hejduk,Milan Hejduk,Colorado Avalanche,0,0,0,1,1.35
2002-03 Bowman YoungStars Gold #70 Rob Blake,Rob Blake,Colorado Avalanche,0,0,0,1,1.8
2002-03 Bowman YoungStars Gold #109 David Aebischer,David Aebischer,Colorado Avalanche,0,0,0,1,1.35
2002-03 Bowman YoungStars Jerseys #DA David Aebischer,David Aebischer,Colorado Avalanche,0,1,0,0,3
