Title,Name,Team,Name Trend,Team Trend,Year,Print Run,Patch,Jsy,Sticker,Rookie,Memorbilia,Autographed,Serial Number,Cost
2005-06 Artifacts Autofacts Copper #AFRS Ryan Smyth , Ryan Smyth,Edmonton Oilers,2024,2477,2005,75,0,0,0,0,0,1,1,15
2005-06 Artifacts Autofacts Copper #AFTH Trent Hunter @WHS #d/75, Trent Hunter,New York Islanders,644,1697,2005,75,0,0,0,0,0,1,1,6.6
2005-06 Artifacts Autofacts Silver #AFCP Chris Pronger , Chris Pronger,Edmonton Oilers,1223,2477,2005,50,0,0,0,0,0,1,1,12.5
2005-06 Artifacts Blue #5 Ilya Kovalchuk , Ilya Kovalchuk,Atlanta Thrashers,993,1964,2005,75,0,0,0,0,0,0,1,2.4
2005-06 Artifacts Blue #18 Eric Staal , Eric Staal,Carolina Hurricanes,768,796,2005,75,0,0,0,0,0,0,1,7.2
2005-06 Artifacts Blue #23 Tyler Arnason , Tyler Arnason,Chicago Blackhawks,837,2291,2005,75,0,0,0,0,0,0,1,3.6
2005-06 Artifacts Blue #84 Patrick Marleau , Patrick Marleau,San Jose Sharks,613,867,2005,75,0,0,0,0,0,0,1,3.935
2005-06 Artifacts Blue #150 Bryan Trottier , Bryan Trottier,New York Islanders,2379,1697,2005,75,0,0,0,0,0,0,1,3.6
2005-06 Artifacts Blue #177 Patrik Elias , Patrik Elias,New Jersey Devils,1239,2499,2005,75,0,0,0,0,0,0,1,3.72
2005-06 Artifacts Frozen Artifacts #FAAF Alexander Frolov , Alexander Frolov,Los Angeles Kings,1137,2501,2005,275,0,1,0,0,1,0,1,4.92
2005-06 Artifacts Frozen Artifacts #FADC Dan Cloutier , Dan Cloutier,Vancouver Canucks,932,2597,2005,275,0,1,0,0,1,0,1,4.4
2005-06 Artifacts Frozen Artifacts #FAGU Bill Guerin , Bill Guerin,Dallas Stars,297,823,2005,275,0,1,0,0,1,0,1,7
2005-06 Artifacts Frozen Artifacts #FAMR Mike Ribeiro , Mike Ribeiro,Montreal Canadiens,2039,2057,2005,275,0,1,0,0,1,0,1,4.4675
2005-06 Artifacts Frozen Artifacts #FAON Owen Nolan - Game-Worn Jersey Card Serial #271/275, Owen Nolan,Toronto Maple Leafs,1476,1127,2005,275,0,1,0,0,1,0,1,6.25
2005-06 Artifacts Frozen Artifacts Dual #FADDH Dominik Hasek /65, Dominik Hasek,Ottawa Senators,1705,1322,2005,65,0,1,0,0,1,0,1,19.5
2005-06 Artifacts Pewter #5 Ilya Kovalchuk , Ilya Kovalchuk,Atlanta Thrashers,993,1964,2005,100,0,0,0,0,0,0,1,3.875
2005-06 Artifacts Pewter #83 Evgeni Nabokov , Evgeni Nabokov,San Jose Sharks,1360,867,2005,100,0,0,0,0,0,0,1,3.18
2005-06 Artifacts Pewter #92 Vincent Lecavalier , Vincent Lecavalier,Tampa Bay Lightning,1455,674,2005,100,0,0,0,0,0,0,1,3.055
2005-06 Artifacts Pewter #164 Bill Guerin , Bill Guerin,Dallas Stars,297,823,2005,100,0,0,0,0,0,0,1,2.25
2005-06 Artifacts Red #19 Justin Williams , Justin Williams,Carolina Hurricanes,312,796,2005,50,0,0,0,0,0,0,1,4.35
2005-06 Artifacts Red #120 Butch Goring , Butch Goring,New York Islanders,1822,1697,2005,50,0,0,0,0,0,0,1,3.3
2005-06 Artifacts Treasured Swatches #TSMH Milan Hejduk , Milan Hejduk,Colorado Avalanche,1289,1163,2005,275,0,1,0,0,1,0,1,3.5
2006-07 Artifacts #103 Bob Bourne LEG , Bob Bourne,New York Islanders,0,1697,2006,999,0,0,0,0,0,0,1,1.173333333
2006-07 Artifacts #104 Mike Bossy LEG , Mike HK Bossy,New York Islanders,0,1697,2006,999,0,0,0,0,0,0,1,2.315
2006-07 Artifacts #106 Johnny Bucyk LEG , Johnny Bucyk,Boston Bruins,1105,1076,2006,999,0,0,0,0,0,0,1,2.15
2006-07 Artifacts #109 Wendel Clark LEG , Wendel Clark,Toronto Maple Leafs,1585,1127,2006,999,0,0,0,0,0,0,1,3.08
2006-07 Artifacts #111 Phil Esposito LEG , Phil Esposito,Boston Bruins,1812,1076,2006,999,0,0,0,0,0,0,1,3.56
2006-07 Artifacts #114 Doug Gilmour LEG , Doug Gilmour,Toronto Maple Leafs,1435,1127,2006,999,0,0,0,0,0,0,1,2.38
2006-07 Artifacts #118 Guy Lafleur LEG , Guy Lafleur,Montreal Canadiens,951,2057,2006,999,0,0,0,0,0,0,1,2.58
2006-07 Artifacts #119 Guy Lapointe LEG , Guy Lapointe,Montreal Canadiens,1400,2057,2006,999,0,0,0,0,0,0,1,1.666666667
2006-07 Artifacts #123 Joe Mullen LEG , Joe Mullen,St. Louis Blues,1731,777,2006,999,0,0,0,0,0,0,1,1.313333333
2006-07 Artifacts #124 Kirk Muller LEG , Kirk Muller,New Jersey Devils,1197,2499,2006,999,0,0,0,0,0,0,1,1.31
2006-07 Artifacts #126 Bob Nystrom LEG , Bob Nystrom,New York Islanders,1461,1697,2006,999,0,0,0,0,0,0,1,1.036666667
2006-07 Artifacts #129 Gilbert Perreault LEG , Gilbert Perreault,Buffalo Sabres,1465,2180,2006,999,0,0,0,0,0,0,1,1.666666667
2006-07 Artifacts #131 Bill Ranford LEG , Bill Ranford,Edmonton Oilers,1208,2477,2006,999,0,0,0,0,0,0,1,1.865
2006-07 Artifacts #133 Denis Savard LEG , Denis Savard,Chicago Blackhawks,1315,2291,2006,999,0,0,0,0,0,0,1,1.66
2006-07 Artifacts #135 Darryl Sittler LEG , Darryl Sittler,Toronto Maple Leafs,1656,1127,2006,999,0,0,0,0,0,0,1,1.86
2006-07 Artifacts #138 Rick Vaive LEG , Rick Vaive,Toronto Maple Leafs,1830,1127,2006,999,0,0,0,0,0,0,1,2.115
2006-07 Artifacts #140 Doug Wilson LEG , Doug Wilson,Chicago Blackhawks,1543,2291,2006,999,0,0,0,0,0,0,1,1.75
2006-07 Artifacts #141 Wayne Gretzky LEG , Wayne Gretzky,Edmonton Oilers,1418,2477,2006,999,0,0,0,0,0,0,1,10.5
2006-07 Artifacts #146 Mike Krushelnyski LEG , Mike Krushelnyski,Edmonton Oilers,687,2477,2006,999,0,0,0,0,0,0,1,1.275
2006-07 Artifacts #149 Tiger Williams LEG , Dave Tiger Williams,Vancouver Canucks,845,2597,2006,999,0,0,0,0,0,0,1,1.446666667
2005-06 Artifacts Blue #45 Olli Jokinen , Olli Jokinen,Florida Panthers,1490,2613,2005,75,0,0,0,0,0,0,1,4.5
2005-06 Artifacts Blue #63 Mark Messier , Mark Messier,New York Rangers,1271,2592,2005,75,0,0,0,0,0,0,1,4
2005-06 Artifacts Blue #75 Simon Gagne , Simon Gagne,Philadelphia Flyers,1954,1906,2005,75,0,0,0,0,0,0,1,5.4
2005-06 Artifacts Blue #86 Mike Sillinger , Mike Sillinger,St. Louis Blues,741,777,2005,75,0,0,0,0,0,0,1,3.6
2005-06 Artifacts Blue #94 Owen Nolan /25 @WHS, Owen Nolan,Toronto Maple Leafs,1476,1127,2005,75,0,0,0,0,0,0,1,3
2005-06 Artifacts Blue #101 Glenn Anderson , Glenn Anderson,Edmonton Oilers,1580,2477,2005,75,0,0,0,0,0,0,1,2.4
2005-06 Artifacts Blue #109 Gerry Cheevers , Gerry Cheevers,Boston Bruins,1372,1076,2005,75,0,0,0,0,0,0,1,10.8
2005-06 Artifacts Blue #127 Guy LaFleur , Guy Lafleur,Montreal Canadiens,951,2057,2005,75,0,0,0,0,0,0,1,7.2
2005-06 Artifacts Blue #138 Cam Neely , Cam Neely,Boston Bruins,427,1076,2005,75,0,0,0,0,0,0,1,5.4
2005-06 Artifacts Blue #155 Glen Murray , Glen Murray,Boston Bruins,1157,1076,2005,75,0,0,0,0,0,0,1,4.5
2005-06 Artifacts Blue #162 Rick Nash , Rick Nash,Columbus Blue Jackets,362,605,2005,75,0,0,0,0,0,0,1,1.93
2005-06 Artifacts Blue #166 Brendan Shanahan , Brendan Shanahan,Detroit Red Wings,1449,1931,2005,75,0,0,0,0,0,0,1,2.94
2005-06 Artifacts Blue #183 Marian Hossa , Marian Hossa,Atlanta Thrashers,1687,1964,2005,75,0,0,0,0,0,0,1,4.95
2005-06 Artifacts Blue #194 Vincent Lecavalier /75, Vincent Lecavalier,Tampa Bay Lightning,1455,674,2005,75,0,0,0,0,0,0,1,4.2
2005-06 Artifacts Frozen Artifacts #FABO Jay Bouwmeester , Jay Bouwmeester,Florida Panthers,381,2613,2005,275,0,1,0,0,1,0,1,6
2005-06 Artifacts Frozen Artifacts #FADS Darryl Sittler , Darryl Sittler,Toronto Maple Leafs,1656,1127,2005,275,0,1,0,0,1,0,1,6
2005-06 Artifacts Frozen Artifacts #FAGR Gary Roberts , Gary Roberts,Florida Panthers,1587,2613,2005,275,0,1,0,0,1,0,1,3
2005-06 Artifacts Frozen Artifacts #FAHZ Henrik Zetterberg , Henrik Zetterberg,Detroit Red Wings,2373,1931,2005,275,0,1,0,0,1,0,1,6
2005-06 Artifacts Frozen Artifacts #FAKD Kris Draper , Kris Draper,Detroit Red Wings,1773,1931,2005,275,0,1,0,0,1,0,1,6
2005-06 Artifacts Frozen Artifacts #FAMH Martin Havlat , Martin Havlat,Ottawa Senators,737,1322,2005,275,0,1,0,0,1,0,1,5
2005-06 Artifacts Frozen Artifacts #FASL Martin St. Louis , Martin St. Louis,Tampa Bay Lightning,1268,674,2005,275,0,1,0,0,1,0,1,6
2005-06 Artifacts Frozen Artifacts Dual #FADCO Chris Osgood , Chris Osgood,Detroit Red Wings,1940,1931,2005,65,0,1,0,0,1,0,1,12
2005-06 Artifacts Frozen Artifacts Dual #FADJL Joffrey Lupul , Joffrey Lupul,Anaheim Ducks,308,2544,2005,65,0,1,0,0,1,0,1,13.5
2005-06 Artifacts Frozen Artifacts Dual #FADPK Paul Kariya , Paul Kariya,Nashville Predators,1523,1131,2005,65,0,1,0,0,1,0,1,25
2005-06 Artifacts Frozen Artifacts Dual Copper #FADBS Borje Salming , Borje Salming,Toronto Maple Leafs,924,1127,2005,50,0,1,0,0,1,0,1,14
2005-06 Artifacts Frozen Artifacts Dual Copper #FADRE Mark Recchi - 2 Color Dual Game-Worn Jersey Card Serial #40/50, Mark Recchi,Pittsburgh Penguins,1960,1838,2005,50,0,1,0,0,1,0,1,19.75
2005-06 Artifacts Frozen Artifacts Patches #FPAF Alexander Frolov , Alexander Frolov,Los Angeles Kings,1137,2501,2005,50,1,1,0,0,1,0,1,6.75
2005-06 Artifacts Frozen Artifacts Patches #FPJL Joffrey Lupul , Joffrey Lupul,Anaheim Ducks,308,2544,2005,50,1,1,0,0,1,0,1,20
2005-06 Artifacts Frozen Artifacts Patches #FPMH Martin Havlat - Game-Worn Jersey Patch Card, Martin Havlat,Ottawa Senators,737,1322,2005,50,1,1,0,0,1,0,1,19.75
2005-06 Artifacts Frozen Artifacts Silver #FAGU Bill Guerin , Bill Guerin,Dallas Stars,297,823,2005,50,0,1,0,0,1,0,1,7.35
2005-06 Artifacts Green #1 Jean-Sebastien Giguere , Jean-Sebastien Giguere,Anaheim Ducks,631,2544,2005,25,0,0,0,0,0,0,1,9
2005-06 Artifacts Green #27 Milan Hejduk @WHS #d/25, Milan Hejduk,Colorado Avalanche,1289,1163,2005,25,0,0,0,0,0,0,1,4.8
2005-06 Artifacts Green #50 Marian Gaborik , Marian Gaborik,Minnesota Wild,1490,2085,2005,25,0,0,0,0,0,0,1,6
2005-06 Artifacts Green #68 Daniel Alfredsson @WHS #d/25, Daniel Alfredsson,Ottawa Senators,1238,1322,2005,25,0,0,0,0,0,0,1,4.9
2005-06 Artifacts Green #134 Stan Mikita , Stan Mikita,Chicago Blackhawks,988,2291,2005,25,0,0,0,0,0,0,1,5.88
2005-06 Artifacts Green #154 Joe Thornton /25, Joe Thornton,Boston Bruins,689,1076,2005,25,0,0,0,0,0,0,1,7.5
2005-06 Artifacts Green #165 Marty Turco , Marty Turco,Dallas Stars,1899,823,2005,25,0,0,0,0,0,0,1,9
2005-06 Artifacts Pewter #1 Jean-Sebastien Giguere , Jean-Sebastien Giguere,Anaheim Ducks,631,2544,2005,100,0,0,0,0,0,0,1,2.5
2005-06 Artifacts Pewter #4 Dany Heatley , Dany Heatley,Ottawa Senators,2385,1322,2005,100,0,0,0,0,0,0,1,2
2005-06 Artifacts Pewter #8 Joe Thornton , Joe Thornton,Boston Bruins,689,1076,2005,100,0,0,0,0,0,0,1,7.2
2005-06 Artifacts Pewter #19 Justin Williams , Justin Williams,Carolina Hurricanes,312,796,2005,100,0,0,0,0,0,0,1,1.6
2005-06 Artifacts Pewter #21 Tuomo Ruutu , Tuomo Ruutu,Chicago Blackhawks,1222,2291,2005,100,0,0,0,0,0,0,1,3.75
2005-06 Artifacts Pewter #28 Alex Tanguay , Alex Tanguay,Colorado Avalanche,1574,1163,2005,100,0,0,0,0,0,0,1,3.45
2005-06 Artifacts Pewter #33 Bill Guerin , Bill Guerin,Dallas Stars,297,823,2005,100,0,0,0,0,0,0,1,5
2005-06 Artifacts Pewter #44 Roberto Luongo , Roberto Luongo,Florida Panthers,351,2613,2005,100,0,0,0,0,0,0,1,5.6
2005-06 Artifacts Pewter #53 Jose Theodore /100, Jose Theodore,Montreal Canadiens,1108,2057,2005,100,0,0,0,0,0,0,1,3.5
2005-06 Artifacts Pewter #70 Marian Hossa , Marian Hossa,Atlanta Thrashers,1687,1964,2005,100,0,0,0,0,0,0,1,3.6
2005-06 Artifacts Pewter #76 Michal Handzus , Michal Handzus,Philadelphia Flyers,938,1906,2005,100,0,0,0,0,0,0,1,3
2005-06 Artifacts Pewter #84 Patrick Marleau , Patrick Marleau,San Jose Sharks,613,867,2005,100,0,0,0,0,0,0,1,4.95
2005-06 Artifacts Pewter #94 Owen Nolan , Owen Nolan,Toronto Maple Leafs,1476,1127,2005,100,0,0,0,0,0,0,1,3
2005-06 Artifacts Pewter #96 Nik Antropov , Nikolai Antropov,Toronto Maple Leafs,100,1127,2005,100,0,0,0,0,0,0,1,1.96
2005-06 Artifacts Pewter #107 Johnny Bucyk , Johnny Bucyk,Boston Bruins,1105,1076,2005,100,0,0,0,0,0,0,1,1.2
2005-06 Artifacts Pewter #114 Marcel Dionne , Marcel Dionne,Los Angeles Kings,1977,2501,2005,100,0,0,0,0,0,0,1,1.8
2005-06 Artifacts Pewter #119 Clark Gillies , Clark Gillies,New York Islanders,1657,1697,2005,100,0,0,0,0,0,0,1,1.5
2005-06 Artifacts Pewter #136 Ken Morrow , Ken Morrow,New York Islanders,1594,1697,2005,100,0,0,0,0,0,0,1,0.9
2005-06 Artifacts Pewter #139 Mats Naslund , Mats Naslund,Montreal Canadiens,932,2057,2005,100,0,0,0,0,0,0,1,4.5
2005-06 Artifacts Pewter #150 Brian Trottier , Bryan Trottier,New York Islanders,2379,1697,2005,100,0,0,0,0,0,0,1,5.4
2005-06 Artifacts Pewter #158 Joe Sakic , Joe Sakic,Colorado Avalanche,1416,1163,2005,100,0,0,0,0,0,0,1,9.9
2005-06 Artifacts Pewter #161 Alex Tanguay , Alex Tanguay,Colorado Avalanche,1574,1163,2005,100,0,0,0,0,0,0,1,1.5
2005-06 Artifacts Pewter #172 Jose Theodore , Jose Theodore,Montreal Canadiens,1108,2057,2005,100,0,0,0,0,0,0,1,3
2005-06 Artifacts Pewter #183 Marian Hossa , Marian Hossa,Atlanta Thrashers,1687,1964,2005,100,0,0,0,0,0,0,1,2.8
2005-06 Artifacts Pewter #185 Keith Primeau , Keith Primeau,Philadelphia Flyers,764,1906,2005,100,0,0,0,0,0,0,1,3
2005-06 Artifacts Pewter #194 Vincent Lecavalier , Vincent Lecavalier,Tampa Bay Lightning,1455,674,2005,100,0,0,0,0,0,0,1,1.61
2005-06 Artifacts Pewter #199 Ed Jovanovski , Ed Jovanovski,Vancouver Canucks,695,2597,2005,100,0,0,0,0,0,0,1,3.6
2005-06 Artifacts Red #18 Eric Staal , Eric Staal,Carolina Hurricanes,768,796,2005,50,0,0,0,0,0,0,1,4
2005-06 Artifacts Red #25 Rob Blake , Rob Blake,Colorado Avalanche,2193,1163,2005,50,0,0,0,0,0,0,1,4.8
2005-06 Artifacts Red #32 Mike Modano - Serial #16/50, Mike Modano,Dallas Stars,1362,823,2005,50,0,0,0,0,0,0,1,8.93
2005-06 Artifacts Red #38 Brendan Shanahan , Brendan Shanahan,Detroit Red Wings,1449,1931,2005,50,0,0,0,0,0,0,1,3.92
2005-06 Artifacts Red #49 Dwayne Roloson , Dwayne Roloson,Minnesota Wild,929,2085,2005,50,0,0,0,0,0,0,1,5.4
2005-06 Artifacts Red #82 Mark Recchi @WHS #d/50, Mark Recchi,Pittsburgh Penguins,1960,1838,2005,50,0,0,0,0,0,0,1,4.9
2005-06 Artifacts Red #101 Glenn Anderson , Glenn Anderson,Edmonton Oilers,1580,2477,2005,50,0,0,0,0,0,0,1,9.9
2005-06 Artifacts Red #105 Johnny Bower @WHS #d/50, Johnny Bower,Toronto Maple Leafs,1517,1127,2005,50,0,0,0,0,0,0,1,5.88
2005-06 Artifacts Red #125 Red Kelly , Red Kelly,Detroit Red Wings,728,1931,2005,50,0,0,0,0,0,0,1,9
2005-06 Artifacts Red #157 Eric Daze , Eric Daze,Chicago Blackhawks,794,2291,2005,50,0,0,0,0,0,0,1,7.2
2005-06 Artifacts Red #162 Rick Nash @WHS #d/50, Rick Nash,Columbus Blue Jackets,362,605,2005,50,0,0,0,0,0,0,1,4.9
2005-06 Artifacts Red #180 Alexei Yashin , Alexei Yashin,New York Islanders,1828,1697,2005,50,0,0,0,0,0,0,1,5.6
2005-06 Artifacts Red #189 Mario Lemieux , Mario Lemieux,Pittsburgh Penguins,2790,1838,2005,50,0,0,0,0,0,0,1,22.5
2005-06 Artifacts Treasured Patches #TPJR Jeremy Roenick , Jeremy Roenick,Los Angeles Kings,1060,2501,2005,50,1,1,0,0,1,0,1,7.5
2005-06 Artifacts Treasured Patches #TPNK Nikolai Khabibulin /50, Nikolai Khabibulin,Chicago Blackhawks,1335,2291,2005,50,1,1,0,0,1,0,1,12.75
2005-06 Artifacts Treasured Patches #TPVL Vincent Lecavalier , Vincent Lecavalier,Tampa Bay Lightning,1455,674,2005,50,1,1,0,0,1,0,1,7.5
2005-06 Artifacts Treasured Swatches #TSHO Marian Hossa , Marian Hossa,Atlanta Thrashers,1687,1964,2005,275,0,1,0,0,1,0,1,4
2005-06 Artifacts Treasured Swatches #TSKP Keith Primeau - Game-Worn Jersey Card Serial #139/275, Keith Primeau,Philadelphia Flyers,764,1906,2005,275,0,1,0,0,1,0,1,4.77
2005-06 Artifacts Treasured Swatches #TSMG Marian Gaborik - Game-Worn Jersey Card Serial #083/275, Marian Gaborik,Minnesota Wild,1490,2085,2005,275,0,1,0,0,1,0,1,7.9
2005-06 Artifacts Treasured Swatches #TSRS Ryan Smyth , Ryan Smyth,Edmonton Oilers,2024,2477,2005,275,0,1,0,0,1,0,1,2.75
2005-06 Artifacts Treasured Swatches #TSTB Todd Bertuzzi , Todd Bertuzzi,Vancouver Canucks,790,2597,2005,275,0,1,0,0,1,0,1,3
2005-06 Artifacts Treasured Swatches Copper #TSDA Daniel Alfredsson , Daniel Alfredsson,Ottawa Senators,1238,1322,2005,125,0,1,0,0,1,0,1,12
2005-06 Artifacts Treasured Swatches Copper #TSMH Milan Hejduk , Milan Hejduk,Colorado Avalanche,1289,1163,2005,125,0,1,0,0,1,0,1,6
2005-06 Artifacts Treasured Swatches Copper #TSRS Ryan Smyth , Ryan Smyth,Edmonton Oilers,2024,2477,2005,125,0,1,0,0,1,0,1,9
2005-06 Artifacts Treasured Swatches Dual #TSDDH Dany Heatley , Dany Heatley,Ottawa Senators,2385,1322,2005,65,0,1,0,0,1,0,1,18
2005-06 Artifacts Treasured Swatches Dual Silver #TSDAT Alex Tanguay , Alex Tanguay,Colorado Avalanche,1574,1163,2005,25,0,1,0,0,1,0,1,10
2005-06 Artifacts Treasured Swatches Dual Silver #TSDMP Michael Peca , Mike Peca,Edmonton Oilers,1218,2477,2005,25,0,1,0,0,1,0,1,20
2005-06 Artifacts Treasured Swatches Silver #TSDH Dany Heatley , Dany Heatley,Ottawa Senators,2385,1322,2005,50,0,1,0,0,1,0,1,6.75
2006-07 Artifacts #108 Don Cherry LEG , Don Cherry,Boston Bruins,162,1076,2006,999,0,0,0,0,0,0,1,4
2006-07 Artifacts #116 Glenn Hall LEG , Glenn Hall,Chicago Blackhawks,1314,2291,2006,999,0,0,0,0,0,0,1,2.5
2006-07 Artifacts #120 Reggie Leach LEG , Reggie Leach,Philadelphia Flyers,1731,1906,2006,999,0,0,0,0,0,0,1,0.5
2006-07 Artifacts #132 Derek Sanderson LEG , Derek Sanderson,Boston Bruins,433,1076,2006,999,0,0,0,0,0,0,1,2.4
2006-07 Artifacts #137 Thomas Steen LEG , Thomas Steen,Winnipeg Jets,829,1096,2006,999,0,0,0,0,0,0,1,1.12
2006-07 Artifacts #143 Gordie Howe LEG , Gordie Howe,Detroit Red Wings,2118,1931,2006,999,0,0,0,0,0,0,1,6.4
2006-07 Artifacts #148 Bob Probert LEG , Bob Probert,Detroit Red Wings,1952,1931,2006,999,0,0,0,0,0,0,1,1.45
2005-06 Artifacts Blue #48 Luc Robitaille , Luc Robitaille,Los Angeles Kings,1574,2501,2005,75,0,0,0,0,0,0,1,5.4
2005-06 Artifacts Blue #66 Rick DiPietro , Rick DiPietro,New York Islanders,2031,1697,2005,75,0,0,0,0,0,0,1,3.75
2005-06 Artifacts Blue #78 Mike Comrie , Mike Comrie,Phoenix Coyotes,581,2100,2005,75,0,0,0,0,0,0,1,4.5
2005-06 Artifacts Blue #91 Martin St. Louis , Martin St. Louis,Tampa Bay Lightning,1268,674,2005,75,0,0,0,0,0,0,1,5.4
2005-06 Artifacts Blue #95 Mats Sundin , Mats Sundin,Toronto Maple Leafs,1225,1127,2005,75,0,0,0,0,0,0,1,1.8
2005-06 Artifacts Blue #105 Johnny Bower , Johnny Bower,Toronto Maple Leafs,1517,1127,2005,75,0,0,0,0,0,0,1,3.2
2005-06 Artifacts Blue #114 Marcel Dionne @WHS #d/75, Marcel Dionne,Los Angeles Kings,1977,2501,2005,75,0,0,0,0,0,0,1,3.92
2005-06 Artifacts Blue #136 Ken Morrow , Ken Morrow,New York Islanders,1594,1697,2005,75,0,0,0,0,0,0,1,3
2005-06 Artifacts Blue #144 Rene Robert , Rene Robert,Buffalo Sabres,1232,2180,2005,75,0,0,0,0,0,0,1,1.29
2005-06 Artifacts Blue #157 Eric Daze , Eric Daze,Chicago Blackhawks,794,2291,2005,75,0,0,0,0,0,0,1,4.5
2005-06 Artifacts Blue #164 Bill Guerin , Bill Guerin,Dallas Stars,297,823,2005,75,0,0,0,0,0,0,1,5.94
2005-06 Artifacts Blue #181 Mark Parrish , Mark Parrish,New York Islanders,957,1697,2005,75,0,0,0,0,0,0,1,2.4
2005-06 Artifacts Blue #191 Evgeni Nabokov , Evgeni Nabokov,San Jose Sharks,1360,867,2005,75,0,0,0,0,0,0,1,4.5
2005-06 Artifacts Frozen Artifacts #FABM Brendan Morrison , Brendan Morrison,Vancouver Canucks,385,2597,2005,275,0,1,0,0,1,0,1,3
2005-06 Artifacts Frozen Artifacts #FADR Derek Roy , Derek Roy,Buffalo Sabres,1481,2180,2005,275,0,1,0,0,1,0,1,5.4
2005-06 Artifacts Frozen Artifacts #FAEL Eric Lindros - Game-Worn Jersey Card, Eric Lindros,Toronto Maple Leafs,2027,1127,2005,275,0,1,0,0,1,0,1,11.85
2005-06 Artifacts Frozen Artifacts #FAHO Marcel Hossa , Marcel Hossa,Montreal Canadiens,384,2057,2005,275,0,1,0,0,1,0,1,2.94
2005-06 Artifacts Frozen Artifacts #FAJT Jocelyn Thibault - Game-Worn Jersey Card Serial #088/275, Jocelyn Thibault,Pittsburgh Penguins,898,1838,2005,275,0,1,0,0,1,0,1,5.95
2005-06 Artifacts Frozen Artifacts #FAMG Marian Gaborik Green Jersey piece #/275, Marian Gaborik,Minnesota Wild,1490,2085,2005,275,0,1,0,0,1,0,1,9
2005-06 Artifacts Frozen Artifacts #FAMO Alexander Mogilny , Alexander Mogilny,Toronto Maple Leafs,1515,1127,2005,275,0,1,0,0,1,0,1,7.2
2005-06 Artifacts Frozen Artifacts Dual #FADBO Jay Bouwmeester , Jay Bouwmeester,Florida Panthers,381,2613,2005,65,0,1,0,0,1,0,1,18
2005-06 Artifacts Frozen Artifacts Dual #FADHO Marcel Hossa , Marcel Hossa,Montreal Canadiens,384,2057,2005,65,0,1,0,0,1,0,1,7.2
2005-06 Artifacts Frozen Artifacts Dual #FADNH Nathan Horton , Nathan Horton,Florida Panthers,1684,2613,2005,65,0,1,0,0,1,0,1,18
2005-06 Artifacts Frozen Artifacts Dual #FADSL Martin St. Louis , Martin St. Louis,Tampa Bay Lightning,1268,674,2005,65,0,1,0,0,1,0,1,18
2005-06 Artifacts Frozen Artifacts Dual Copper #FADDH Dominik Hasek , Dominik Hasek,Ottawa Senators,1705,1322,2005,50,0,1,0,0,1,0,1,24
2005-06 Artifacts Frozen Artifacts Dual Silver #FADAM Al MacInnis , Al MacInnis,St. Louis Blues,881,777,2005,25,0,1,0,0,1,0,1,22.5
2005-06 Artifacts Frozen Artifacts Patches #FPDW Doug Weight , Doug Weight,St. Louis Blues,933,777,2005,50,1,1,0,0,1,0,1,22.5
2005-06 Artifacts Frozen Artifacts Patches #FPJW Justin Williams 40/50 one color patch @WHS, Justin Williams,Carolina Hurricanes,312,796,2005,50,1,1,0,0,1,0,1,10
2005-06 Artifacts Frozen Artifacts Patches #FPON Owen Nolan , Owen Nolan,Toronto Maple Leafs,1476,1127,2005,50,1,1,0,0,1,0,1,10
2005-06 Artifacts Frozen Artifacts Silver #FAJW Justin Williams - Game-Worn Jersey Card Serial #21/50, Justin Williams,Carolina Hurricanes,312,796,2005,50,0,1,0,0,1,0,1,9.9
2005-06 Artifacts Green #19 Justin Williams , Justin Williams,Carolina Hurricanes,312,796,2005,25,0,0,0,0,0,0,1,7.2
2005-06 Artifacts Green #49 Dwayne Roloson , Dwayne Roloson,Minnesota Wild,929,2085,2005,25,0,0,0,0,0,0,1,7.2
2005-06 Artifacts Green #60 Jeff Friesen , Jeff Friesen,New Jersey Devils,2093,2499,2005,25,0,0,0,0,0,0,1,5.94
2005-06 Artifacts Green #112 Gordie Howe , Gordie Howe,Detroit Red Wings,2118,1931,2005,25,0,0,0,0,0,0,1,12
2005-06 Artifacts Green #142 Brad Park /25, Brad Park,New York Rangers,1170,2592,2005,25,0,0,0,0,0,0,1,4
2005-06 Artifacts Green #161 Alex Tanguay , Alex Tanguay,Colorado Avalanche,1574,1163,2005,25,0,0,0,0,0,0,1,4
2005-06 Artifacts Green #194 Vincent Lecavalier , Vincent Lecavalier,Tampa Bay Lightning,1455,674,2005,25,0,0,0,0,0,0,1,8
2005-06 Artifacts Pewter #2 Sergei Fedorov , Sergei Fedorov,Anaheim Ducks,1698,2544,2005,100,0,0,0,0,0,0,1,5.52
2005-06 Artifacts Pewter #6 Kari Lehtonen , Kari Lehtonen,Atlanta Thrashers,1340,1964,2005,100,0,0,0,0,0,0,1,2.8
2005-06 Artifacts Pewter #11 Patrice Bergeron , Patrice Bergeron,Boston Bruins,1025,1076,2005,100,0,0,0,0,0,0,1,2.4
2005-06 Artifacts Pewter #20 Erik Cole , Erik Cole,Carolina Hurricanes,1379,796,2005,100,0,0,0,0,0,0,1,1.96
2005-06 Artifacts Pewter #22 Eric Daze , Eric Daze,Chicago Blackhawks,794,2291,2005,100,0,0,0,0,0,0,1,2.8
2005-06 Artifacts Pewter #31 Nikolai Zherdev , Nikolai Zherdev,Columbus Blue Jackets,630,605,2005,100,0,0,0,0,0,0,1,2.7
